PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target
8250.60859032241,-54.292506010327884,4.633816597282198,2.2669080043520076,0.341129985343691,-0.01657027014815617,-0.5288282368041637,-0.005958435423404685,0.10502290313176925,0.08844520501981697,0
-6509.391936630527,-10.135974248193476,-4.045829275488358,4.304676281714183,-0.7422776487238564,0.20563474425434042,0.13657054136253335,0.28686510718435404,-0.03951239978138562,0.19015996809539074,1
-105002.39207586895,5.34347088051364,0.9194846609805599,-3.791588635703015,-0.5995270275984578,0.3157201187132499,0.32461712662098086,0.2634186538994368,-0.05786966418050245,-0.07005545154498147,0
91357.60821750805,-22.30050376554145,-1.2433445608086862,5.340230044828827,0.26247214737912405,-0.041138573857269316,0.1728883840190568,-0.3814430451746751,0.04013786172380416,-0.24300560294272666,0
17437.60830200465,-30.691923384726074,-1.1980817011488873,5.29570767888409,-0.735882411870556,0.14331763913578527,-0.1527388362964621,-0.14360765538901504,-0.12542507423103932,0.07280481506579559,1
21757.60831395185,-33.710826614433756,-4.62399362302838,4.354751416108711,0.2678127778075855,0.043585502571606934,0.1028683743323706,-0.07833628543155814,0.13796529125824306,0.09531742258142886,1
-72922.39232534738,26.30003749098003,-3.1118350965454957,3.2718184418647738,0.2633060330057654,0.2305862802551008,-0.15227264478290659,0.4396028336138465,-0.09707456060734361,-0.1587274727200819,1
50584.60831879224,-29.61863820276159,2.5424383923761806,-1.7304090432463315,-0.5851475133164032,0.33555914932081404,0.10649510576027751,0.002387461042236785,-0.019711169370900852,0.0793215694639887,0
-89735.391757404,-25.536403544748307,-1.192705006091631,-3.726144361312078,0.410754143214754,-0.06957208297514715,0.1726621984705828,-0.30339044816761895,-0.08293286242167697,-0.1297654266678029,0
-36842.39208809024,5.463487420709492,-1.6190943904573323,-2.718461855899424,0.3933579457641601,0.22238344785798325,0.22362885496276477,0.2539189271899705,0.06870637387840393,-0.015055359620406288,1
113490.60822690609,-24.22928435730918,-4.060482440168176,-3.63927810431964,-0.5860964189124164,-0.8020067103875334,0.10189820921039103,0.14877992091720646,-0.12088828154024223,0.010491814645470438,0
91757.60807499834,-7.935746515452394,0.6140203698979237,5.313404249141073,0.2697274535018595,0.37064650732080384,0.04449810007229657,0.30261515163769304,-0.018144714144860262,-0.12672660836742725,0
64890.60822991819,-18.876298562466214,6.351700867423672,-4.768532346507375,-0.5599646605432061,-0.5037221484589217,0.2926301155418014,-0.29300706334541027,-0.18319105567923138,0.21071853948299024,0
45290.60782361872,17.950725576772854,4.993493091679173,0.23804400251989538,0.35082680685988643,0.25865033988856495,0.07312697686241365,0.349159897752706,0.4243611594807418,0.22393448170299213,0
32530.608261806654,-26.73338955197865,-1.7452580465859642,-4.6939975477766085,-0.5376887370029483,0.15915662340570152,0.07822919094531802,-0.0970229153275032,-0.17297790410838773,0.09587071129206691,1
162877.6077408999,22.57284580242897,-1.8737244902935632,1.351686830109667,0.3592985111021359,0.11614790956051063,-0.2543437320980571,0.025917895193013653,-0.08073408238324609,0.05578494037925389,0
-136015.39189373326,-13.733357185114684,-1.8306591135063088,2.2553116504349178,0.2720432851393735,0.09270371690450067,0.1982371883650921,0.09793239057694503,-0.027800588817470218,-0.20339150293674732,0
-309.39140759721244,-51.28665074047892,10.310724234589715,2.2021505768258463,0.2869244665536045,-0.5051244845162608,0.5271287889936959,-0.29866268932048784,-0.1778371480406905,0.16382537636853878,0
-143509.39182437546,-20.07741023158688,-1.3994182247099092,4.2304724027829375,-0.7672780401087342,-0.0256502275450967,0.15378535655597872,-0.27362258102149345,-0.12081924070858888,-0.1854292310260611,0
-102135.39183958275,-14.229266942429351,5.199415096893248,-4.823358326369054,-0.6150677465357257,-0.49381277421964376,0.563416196270395,0.3989802589779852,-0.1576146298049332,0.025040777677193864,0
-108349.39227402753,23.215572553343986,0.43738243665674137,5.2238902253623065,0.1714579377548248,-0.5469211746435236,0.0924504000112013,0.6191026364614235,-0.1218295957483909,0.2393210577864761,0
19624.608611942167,-58.930811285940365,0.12316161624111942,5.319101373964308,0.282904050555468,0.11273728751950908,-0.3986639489718434,-0.13352676580818543,-0.0588700504053001,-0.0835132845684733,1
202490.6080655118,-3.6501926991438793,4.854211239713005,1.2911716178917163,-0.6123341286253223,0.10587489518422195,-0.5810297518538375,0.08416874565057905,-0.04425373913452471,0.10854945493174488,0
-21482.392087263674,9.060424169788849,4.684785909554399,-1.7779057111012166,0.41071094497658117,0.1595498262206378,-0.64090902861074,-0.17205396794770256,-0.024580830557871768,-0.018645708451859384,0
-100642.39197406775,-2.5226218960240763,3.9597026945037244,-1.7953740937787075,0.3905835605321704,0.4415159761673704,-0.3450874115690155,0.47330079978405054,0.259858709944159,-0.013904764878837806,0
57290.607968920995,3.508211662157898,3.221645339453978,-0.7524872594335572,-0.6186015659221215,0.22451445601929387,0.16344949272562576,-0.2626063069851596,-0.19030915015630323,0.12831823640110643,1
-118615.39219247602,17.109695302430897,3.0530175852246537,2.1964003239686694,0.29434031103724423,0.27176357917268107,-0.47577427574655673,0.17427505329698867,-0.01627651780896678,0.00032529680793911626,0
48290.607603671735,37.86534706735307,3.3453433395758787,-5.752998010340071,0.47863271964762044,0.08822707042989957,-0.11743684610471017,-0.33611468202813344,-0.14013971502610315,0.06377064679117911,1
18557.608337975318,-35.219535813335305,-3.272047600495544,4.33989880964287,0.268205042209605,0.21838382357444108,0.20933064655013575,0.16917809405229317,-0.11372874433793792,0.06590866268392842,1
-90135.39187018588,-15.84251929579368,-2.884673996561049,-5.733732065554374,-0.5701904246616726,-0.47487836866047745,0.12070690459134559,-0.2286886008614954,0.28505190191602975,-0.10133191112446942,0
29997.608272154957,-25.211828204269434,3.3479004800105305,4.271043910182177,0.288764351521121,0.3934690167856792,0.0075316324333195885,0.18763875462661805,-0.12053154415080349,0.010689449139963617,1
-20535.391949012745,-3.1091756019544605,6.070586718064683,-0.8093107685198118,-0.6415396142904292,0.47662541371787165,0.5977019253584375,0.14252355154696725,-0.1425438944251123,-0.06880617292051538,1
4852.60810165726,-8.602761981831671,4.305892841849285,-2.7548584634072264,0.38830880983427474,-0.26663567406407856,-0.06415596900085803,0.8285411155357818,0.03668297104823682,0.09382526394687746,0
970.6081588358517,-17.47110712881035,-1.240772527138603,5.302693118387936,0.24091387540818526,0.23743488484508263,0.3217258020417475,0.1611613152891347,0.1258169529292511,0.01792380521483094,1
-55033.391961085545,-7.426559888120765,-2.6017572246961347,5.2908224921469165,0.23432076696913096,0.17233217757961633,-0.03571136808191689,0.19908438014763025,0.030593133661866806,-0.0033527354707142696,0
-159242.39200111994,-2.27318427348642,0.8572409118312573,1.1928168552657878,-0.6909276345808784,0.32136676048750257,-0.35622262202448607,0.3941362551656303,0.0007644248976556253,-0.24886190421672827,0
59157.60835988869,-31.278915826348594,6.218648803239094,-2.741963536570962,0.4518478354556724,0.1795763431798979,-0.39516454435084564,-0.009345029070535315,0.016123505365965303,0.0600810350108053,0
3624.6075647637235,39.066157270185954,0.12676343298965553,1.2399025422608008,-0.6839310716861328,0.39185914800082333,-7.361147349130896e-05,0.29875023876082457,0.03963935124009589,0.19791603530728716,0
-53615.3915204826,-42.48056834606568,7.812541551326944,1.182185788507112,-0.681541272555078,-0.13843208467245371,0.26940363575512327,-0.41715454117225886,-0.12180690393794223,0.0564444041500375,0
